,Unnamed: 0,leftCodoAng,rightCodoAng,lefthombroAng,righthombroAng,leftRodillaAng,rightRodillaAng,trunkAng,neckAng,x,y,z,r,elev,az
0,1,0.6078431372549019,0.5098039215686274,0.3725490196078432,0.7254901960784313,0.5686274509803921,0.392156862745098,0.4509803921568628,0.2549019607843137,-0.1,1.5,2.0,2.5019992006393608,53.06910337977623,93.81407483429037
1,1,0.4705882352941176,0.9411764705882352,0.19607843137254904,0.7058823529411765,0.0,0.17647058823529413,0.4705882352941176,0.21568627450980396,-0.1,2.6,-1.5,3.003331483536241,-29.96331266473776,92.2025981617658
2,1,0.6326530612244898,0.4489795918367347,0.36734693877551017,0.6530612244897959,0.30612244897959184,0.3877551020408163,0.8571428571428571,0.8367346938775511,-0.1,2.8,3.7,4.641120554348917,52.86556602772667,92.04540848888723
3,1,0.9705882352941176,0.7058823529411765,0.5588235294117647,0.5294117647058824,0.2647058823529412,0.35294117647058826,0.2647058823529412,0.9705882352941176,-0.1,3.6,3.0,4.6872166581031856,39.794704423099084,91.59114027119459
4,1,0.1851851851851852,0.5185185185185185,0.5925925925925926,0.5185185185185185,0.037037037037037035,0.4074074074074074,0.14814814814814814,0.4074074074074074,-0.1,4.2,-1.5,4.460941604639093,-19.648682092775793,91.36392753160293
5,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.1,4.3,1.4,4.523273151159457,18.029726310501502,91.33221985386963
6,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.1,4.6,1.6,4.87134478352744,19.174808528814484,91.24536426676835
7,1,0.4901960784313725,0.392156862745098,0.5098039215686274,0.4509803921568628,0.2549019607843137,0.3725490196078432,0.6862745098039216,1.0,-0.2,0.1,-2.6,2.6095976701399777,-85.0845084117518,153.434948822922
8,1,0.8627450980392157,0.3333333333333333,0.5098039215686274,0.4117647058823529,0.2549019607843137,0.3725490196078432,0.6862745098039216,0.7254901960784313,-0.2,0.1,-4.5,4.505552130427524,-87.15528961213063,153.434948822922
9,1,0.4901960784313725,0.3725490196078432,0.5294117647058824,0.4313725490196079,0.29411764705882354,0.392156862745098,0.6666666666666666,0.6666666666666666,-0.2,0.1,-4.6,4.605431575867781,-87.21703284500877,153.434948822922
10,1,0.4509803921568628,0.392156862745098,0.5098039215686274,0.3725490196078432,0.3137254901960784,0.4313725490196079,0.7058823529411765,0.21568627450980396,-0.2,0.2,2.4,2.4166091947189146,83.27863066063054,135.0
11,1,0.4901960784313725,0.35294117647058826,0.4901960784313725,0.29411764705882354,0.2549019607843137,0.392156862745098,0.6862745098039216,0.21568627450980396,-0.2,0.3,2.3,2.328089345364563,81.09064532352525,123.6900675259798
12,1,0.5098039215686274,0.392156862745098,0.5098039215686274,0.4705882352941176,0.3725490196078432,0.4313725490196079,0.7254901960784313,0.29411764705882354,-0.2,0.3,3.5,3.518522417151836,84.11837943878959,123.6900675259798
